"Mode : 1 - Takoyaki AM, 2 - Sheet pAM, 3 - 3D xAM",,,,,,,,,,
,,,,,,,,,,
Z axis,,,,X axis,,,,Y axis,,
FWHM (mm),Mode,Phantom,,FWHM,Mode,Phantom,,FWHM,Mode,Phantom
0.104653138,3,1,,,,,,,,
0.090174529,3,1,,,,,,,,
0.09492495,3,1,,,,,,,,
0.105418455,3,1,,,,,,,,
0.108071383,3,1,,,,,,,,
0.188207506,3,1,,,,,,,,
0.190939115,3,1,,,,,,,,
0.084109906,3,1,,,,,,,,
0.087111173,3,1,,,,,,,,
0.083643281,3,1,,,,,,,,
0.120274405,3,1,,,,,,,,
0.086574469,3,1,,,,,,,,
0.082136116,3,1,,,,,,,,
0.094516882,3,1,,,,,,,,
0.059423332,3,1,,,,,,,,
0.085795621,3,1,,,,,,,,
0.114341966,3,1,,,,,,,,
0.076667122,3,1,,,,,,,,
0.067028003,3,1,,,,,,,,
0.112869096,3,1,,,,,,,,
0.12898006,3,1,,,,,,,,
0.09213797,3,1,,,,,,,,
0.087669845,3,1,,,,,,,,
0.132078868,3,1,,,,,,,,
0.075037962,3,1,,,,,,,,
0.111438269,3,1,,,,,,,,
0.086186521,3,1,,,,,,,,
0.105893697,3,1,,,,,,,,
0.149553772,3,1,,,,,,,,
0.119013604,3,1,,,,,,,,
0.11050616,3,1,,,,,,,,
0.242686659,3,1,,,,,,,,
0.084672201,3,1,,,,,,,,
0.067183551,3,1,,,,,,,,
0.119272168,3,1,,,,,,,,
0.090840829,3,1,,,,,,,,
0.087674786,3,1,,,,,,,,
0.096933937,3,1,,,,,,,,
0.065491662,3,1,,,,,,,,
0.063311065,3,1,,,,,,,,
0.104237009,3,1,,,,,,,,
0.175495152,3,1,,,,,,,,
0.11799165,3,1,,,,,,,,
0.116854612,3,1,,,,,,,,
0.086215161,3,1,,,,,,,,
0.099338764,3,1,,,,,,,,
0.140899695,3,1,,,,,,,,
0.107844829,3,1,,,,,,,,
0.089674626,3,1,,,,,,,,
0.145478378,3,1,,,,,,,,
0.079623535,3,1,,,,,,,,
0.118386803,3,1,,,,,,,,
0.107623698,3,1,,,,,,,,
0.083053296,3,1,,,,,,,,
0.097127194,3,1,,,,,,,,
0.084688613,3,1,,,,,,,,
0.085441418,3,1,,,,,,,,
0.092893244,3,1,,,,,,,,
0.115084411,3,1,,,,,,,,
0.090156889,3,1,,,,,,,,
0.081927302,3,1,,,,,,,,
0.163488987,3,1,,,,,,,,
0.090713832,3,1,,,,,,,,
0.097376295,3,1,,,,,,,,
0.140617265,3,1,,,,,,,,
0.122607596,3,1,,,,,,,,
0.144260095,3,1,,,,,,,,
0.079508651,3,1,,,,,,,,
0.079605825,3,1,,,,,,,,
0.099957364,3,1,,,,,,,,
0.104103763,3,1,,,,,,,,
0.09070027,3,1,,,,,,,,
0.090858733,3,1,,,,,,,,
0.085164597,3,1,,,,,,,,
0.087333245,3,1,,,,,,,,
0.078955857,3,1,,,,,,,,
0.080991336,3,1,,,,,,,,
0.089488678,3,1,,,,,,,,
0.076164214,3,1,,,,,,,,
0.088018499,3,1,,,,,,,,
0.10714621,3,1,,,,,,,,
0.08124879,3,1,,,,,,,,
0.117147647,3,1,,,,,,,,
0.114309962,3,1,,,,,,,,
0.085394685,3,1,,,,,,,,
0.124175712,3,1,,,,,,,,
0.066192549,3,1,,,,,,,,
0.098062155,3,1,,,,,,,,
0.112341319,3,1,,,,,,,,
0.094852701,3,1,,,,,,,,
0.090827928,3,1,,,,,,,,
0.102765907,3,1,,,,,,,,
0.060741309,3,1,,,,,,,,
0.129539344,3,1,,,,,,,,
0.115283069,3,1,,,,,,,,
0.068210402,3,1,,,,,,,,
0.082256233,3,1,,,,,,,,
0.141093376,3,1,,,,,,,,
0.081119641,3,1,,,,,,,,
0.073456182,3,1,,,,,,,,
0.089542403,3,1,,,,,,,,
0.078446941,3,1,,,,,,,,
0.108105093,3,1,,,,,,,,
0.092777829,3,1,,,,,,,,
0.095123538,3,1,,,,,,,,
0.099973109,3,1,,,,,,,,
0.105903517,3,1,,,,,,,,
0.098088091,3,1,,,,,,,,
0.09248076,3,1,,,,,,,,
0.12231526,3,1,,,,,,,,
0.146984219,3,1,,,,,,,,
0.073519985,3,1,,,,,,,,
0.117099117,3,1,,,,,,,,
0.135176083,3,1,,,,,,,,
0.097782543,3,1,,,,,,,,
0.105182524,3,1,,,,,,,,
0.106295817,3,1,,,,,,,,
0.090833231,3,1,,,,,,,,
0.109470399,3,1,,,,,,,,
0.065386983,3,1,,,,,,,,
0.14430029,3,1,,,,,,,,
0.097270602,3,1,,,,,,,,
0.100760402,3,1,,,,,,,,
0.083568669,3,1,,,,,,,,
0.083734092,3,1,,,,,,,,
0.076486628,3,1,,,,,,,,
0.075169369,3,1,,,,,,,,
0.099715798,3,1,,,,,,,,
0.139296737,3,1,,,,,,,,
0.131209292,3,1,,,,,,,,
0.086214083,3,1,,,,,,,,
0.075165578,3,1,,,,,,,,
0.120574812,3,1,,,,,,,,
0.103508832,3,1,,,,,,,,
0.108505122,3,1,,,,,,,,
0.104659579,3,1,,,,,,,,
0.082132912,3,1,,,,,,,,
0.098312852,3,1,,,,,,,,
0.073513207,3,1,,,,,,,,
0.10366961,3,1,,,,,,,,
0.112322427,3,1,,,,,,,,
0.117407042,3,1,,,,,,,,
0.108755131,3,1,,,,,,,,
0.074332352,3,1,,,,,,,,
0.109461303,3,1,,,,,,,,
0.13422838,3,1,,,,,,,,
0.104960782,3,1,,,,,,,,
0.093107912,3,1,,,,,,,,
0.15849563,3,1,,,,,,,,
0.075338005,3,1,,,,,,,,
0.10741487,3,1,,,,,,,,
0.141872066,3,1,,,,,,,,
0.122509132,3,1,,,,,,,,
0.086829971,3,1,,,,,,,,
0.138594045,3,1,,,,,,,,
0.085723915,3,1,,,,,,,,
0.093985888,3,1,,,,,,,,
0.111814306,3,1,,,,,,,,
0.080184931,3,1,,,,,,,,
0.057383985,3,1,,,,,,,,
0.121784051,3,1,,,,,,,,
0.102199079,3,1,,,,,,,,
0.303175093,3,1,,,,,,,,
0.080385615,3,1,,,,,,,,
0.080209776,3,1,,,,,,,,
0.082654034,3,1,,,,,,,,
0.07954531,3,1,,,,,,,,
0.127648393,3,1,,,,,,,,
0.071492227,3,1,,,,,,,,
0.065017643,3,1,,,,,,,,
0.163247639,3,1,,,,,,,,
0.065300154,3,1,,,,,,,,
0.085190814,3,1,,,,,,,,
0.085506377,3,1,,,,,,,,
0.094816628,3,1,,,,,,,,
0.081087863,3,1,,,,,,,,
0.134753495,3,1,,,,,,,,
0.121415375,3,1,,,,,,,,
0.110367939,3,1,,,,,,,,
0.115371693,3,1,,,,,,,,
0.103780146,3,1,,,,,,,,
0.069225775,3,1,,,,,,,,
0.069989527,3,1,,,,,,,,
0.072097998,3,1,,,,,,,,
0.192518208,3,1,,,,,,,,
0.095792225,3,1,,,,,,,,
0.078673115,3,1,,,,,,,,
0.167861896,3,1,,,,,,,,
0.230072214,3,1,,,,,,,,
0.057429435,3,1,,,,,,,,
0.109039935,3,1,,,,,,,,
0.114802314,3,1,,,,,,,,
0.126945717,3,1,,,,,,,,
0.124586533,3,1,,,,,,,,
0.08280572,3,1,,,,,,,,
0.104746834,3,1,,,,,,,,
0.110303863,3,1,,,,,,,,
0.118205182,3,1,,,,,,,,
0.080706457,3,1,,,,,,,,
0.101361262,3,1,,,,,,,,
0.154212886,3,1,,,,,,,,
0.082247128,3,1,,,,,,,,
0.102164003,3,1,,,,,,,,
0.155427211,3,1,,,,,,,,
0.086894855,3,1,,,,,,,,
0.106112521,3,1,,,,,,,,
0.102700792,3,1,,,,,,,,
0.110563467,3,1,,,,,,,,
0.076784073,3,1,,,,,,,,
0.140368966,3,1,,,,,,,,
0.105326362,3,1,,,,,,,,
0.123186885,3,1,,,,,,,,
0.076000961,3,1,,,,,,,,
0.081376371,3,1,,,,,,,,
0.075651494,3,1,,,,,,,,
0.089564772,3,1,,,,,,,,
0.085076271,3,1,,,,,,,,
0.085412031,3,1,,,,,,,,
0.103375694,3,1,,,,,,,,
0.164259997,3,1,,,,,,,,
0.140181373,3,1,,,,,,,,
0.072257867,3,1,,,,,,,,
0.118517756,3,1,,,,,,,,
0.10081039,3,1,,,,,,,,
0.086862512,3,1,,,,,,,,
0.100879684,3,1,,,,,,,,
0.102032942,3,1,,,,,,,,
0.098540607,3,1,,,,,,,,
0.09127639,3,1,,,,,,,,
0.08754996,3,1,,,,,,,,
0.167509685,3,1,,,,,,,,
0.066772753,3,1,,,,,,,,
0.177045785,3,1,,,,,,,,
0.117911485,3,1,,,,,,,,
0.068487443,3,1,,,,,,,,
0.108974606,3,1,,,,,,,,
0.135257142,3,1,,,,,,,,
0.129160356,3,1,,,,,,,,
0.068080719,3,1,,,,,,,,
0.175925804,3,1,,,,,,,,
0.090704924,3,1,,,,,,,,
0.144278081,3,1,,,,,,,,
0.131439885,3,1,,,,,,,,
0.078964611,3,1,,,,,,,,
0.089303851,3,1,,,,,,,,
0.064670566,3,1,,,,,,,,
0.090773137,3,1,,,,,,,,
0.109323431,3,1,,,,,,,,
0.086802741,3,1,,,,,,,,
0.1332332,3,1,,,,,,,,
0.094539945,3,1,,,,,,,,
0.119419991,3,1,,,,,,,,
0.078029051,3,1,,,,,,,,
0.111223643,3,1,,,,,,,,
0.09164499,3,1,,,,,,,,
0.088930614,3,1,,,,,,,,
0.109087686,3,1,,,,,,,,
0.159239983,3,1,,,,,,,,
0.09722,3,1,,,,,,,,
0.093504144,3,1,,,,,,,,
0.079960971,3,1,,,,,,,,
0.090359693,3,1,,,,,,,,
0.094148782,3,1,,,,,,,,
0.069345286,3,1,,,,,,,,
0.179756548,3,1,,,,,,,,
0.108987416,3,1,,,,,,,,
0.088048091,3,1,,,,,,,,
0.104779869,3,1,,,,,,,,
0.1730768,3,1,,,,,,,,
0.094614157,3,1,,,,,,,,
0.102020986,3,1,,,,,,,,
0.088015941,3,1,,,,,,,,
0.066568895,3,1,,,,,,,,
0.116650231,3,1,,,,,,,,
0.113607777,3,1,,,,,,,,
0.090652343,3,1,,,,,,,,
0.125783409,3,1,,,,,,,,
0.12318363,3,1,,,,,,,,
0.08605337,3,1,,,,,,,,
0.091652955,3,1,,,,,,,,
0.127656288,3,1,,,,,,,,
0.076577569,3,1,,,,,,,,
0.085204058,3,1,,,,,,,,
0.111205419,3,1,,,,,,,,
0.120103387,3,1,,,,,,,,
0.095869583,3,1,,,,,,,,
0.158378007,3,1,,,,,,,,
0.06657701,3,1,,,,,,,,
0.086582226,3,1,,,,,,,,
0.082521339,3,1,,,,,,,,
0.066734707,3,1,,,,,,,,
0.086096919,3,1,,,,,,,,
0.069388105,3,1,,,,,,,,
0.079900245,3,1,,,,,,,,
0.09446864,3,1,,,,,,,,
0.114033596,3,1,,,,,,,,
0.084750656,3,1,,,,,,,,
0.097800189,3,1,,,,,,,,
0.148807716,3,1,,,,,,,,
0.077790485,3,1,,,,,,,,
0.325540897,3,1,,,,,,,,
0.10276465,3,1,,,,,,,,
0.127973844,3,1,,,,,,,,
0.105723996,3,1,,,,,,,,
0.123127116,3,1,,,,,,,,
0.071505028,3,1,,,,,,,,
0.056350165,3,1,,,,,,,,
0.061534104,3,1,,,,,,,,
0.103637118,3,1,,,,,,,,
0.086621579,3,1,,,,,,,,
0.128130554,3,1,,,,,,,,
0.121849728,3,1,,,,,,,,
0.064401672,3,1,,,,,,,,
0.104643236,3,1,,,,,,,,
0.116432204,3,1,,,,,,,,
0.161183109,3,1,,,,,,,,
0.104912599,3,1,,,,,,,,
0.134955117,3,1,,,,,,,,
0.132121619,3,1,,,,,,,,
0.101266187,3,1,,,,,,,,
0.091613242,3,1,,,,,,,,
0.107353779,3,1,,,,,,,,
0.074000436,3,1,,,,,,,,
0.080843842,3,1,,,,,,,,
0.074516156,3,1,,,,,,,,
0.097578302,3,1,,,,,,,,
0.08868353,3,1,,,,,,,,
0.079180736,3,1,,,,,,,,
0.093685186,3,1,,,,,,,,
0.104702573,3,1,,,,,,,,
0.198723253,3,1,,,,,,,,
0.101956709,3,1,,,,,,,,
0.104330694,3,1,,,,,,,,
0.07763159,3,1,,,,,,,,
0.08264275,3,1,,,,,,,,
0.076288128,3,1,,,,,,,,
0.109368421,3,1,,,,,,,,
0.084106373,3,1,,,,,,,,
0.12230471,3,1,,,,,,,,
0.086515358,3,1,,,,,,,,
0.081267021,3,1,,,,,,,,
0.089630111,3,1,,,,,,,,
0.076877181,3,1,,,,,,,,
0.130389708,3,1,,,,,,,,
0.118026792,3,1,,,,,,,,
0.06876985,3,1,,,,,,,,
0.065832741,3,1,,,,,,,,
0.124247607,3,1,,,,,,,,
0.139379317,3,1,,,,,,,,
0.096295896,3,1,,,,,,,,
0.09573874,3,1,,,,,,,,
0.073916619,3,1,,,,,,,,
0.115158207,3,1,,,,,,,,
0.080980373,3,1,,,,,,,,
0.074979556,3,1,,,,,,,,
0.085122021,3,1,,,,,,,,
0.109201775,3,1,,,,,,,,
0.07941818,3,1,,,,,,,,
0.070884904,3,1,,,,,,,,
0.053452591,3,1,,,,,,,,
0.109852789,3,1,,,,,,,,
0.0824327,3,1,,,,,,,,
0.110575007,3,1,,,,,,,,
0.092856824,3,1,,,,,,,,
0.090131477,3,1,,,,,,,,
0.1159143,3,1,,,,,,,,
0.121743237,3,1,,,,,,,,
0.082106049,3,1,,,,,,,,
0.091363033,3,1,,,,,,,,
0.062523979,3,1,,,,,,,,
0.081626434,3,1,,,,,,,,
0.076412174,3,1,,,,,,,,
0.106386632,3,1,,,,,,,,
0.128158134,3,1,,,,,,,,
0.104634029,3,1,,,,,,,,
0.139247635,3,1,,,,,,,,
0.08676019,3,1,,,,,,,,
0.085816439,3,1,,,,,,,,
0.092205201,3,1,,,,,,,,
0.085544646,3,1,,,,,,,,
0.085093287,3,1,,,,,,,,
0.099694194,3,1,,,,,,,,
0.065853327,3,1,,,,,,,,
0.13793899,3,1,,,,,,,,
0.097506113,3,1,,,,,,,,
0.107342737,3,1,,,,,,,,
0.135116542,3,1,,,,,,,,
0.215664466,3,1,,,,,,,,
0.123461893,3,1,,,,,,,,
0.174921614,3,1,,,,,,,,
0.10167239,3,1,,,,,,,,
0.077754295,3,1,,,,,,,,
0.101221474,3,1,,,,,,,,
0.300122906,3,1,,,,,,,,
0.081999924,3,1,,,,,,,,
0.166185341,3,1,,,,,,,,
0.080079115,3,1,,,,,,,,
0.07530919,3,1,,,,,,,,
0.134707545,3,1,,,,,,,,
0.093228945,3,1,,,,,,,,
0.112121227,3,1,,,,,,,,
0.152652208,3,1,,,,,,,,
0.142307255,3,1,,,,,,,,
0.198227227,3,1,,,,,,,,
0.104003506,3,1,,,,,,,,
0.190860909,3,1,,,,,,,,
0.106479569,3,1,,,,,,,,
0.072941831,3,1,,,,,,,,
0.155310004,3,1,,,,,,,,
0.098474498,3,1,,,,,,,,
0.113914493,3,1,,,,,,,,
0.075464001,3,1,,,,,,,,
0.139777027,3,1,,,,,,,,
0.103685028,3,1,,,,,,,,
0.203752436,3,1,,,,,,,,
0.07931612,3,1,,,,,,,,
0.113722333,3,1,,,,,,,,
0.125435638,3,1,,,,,,,,
0.063303344,3,1,,,,,,,,
0.108478053,3,1,,,,,,,,
0.075308971,3,1,,,,,,,,
0.085127123,3,1,,,,,,,,
0.106921929,3,1,,,,,,,,
0.120188575,3,1,,,,,,,,
0.088875389,3,1,,,,,,,,
0.084515188,3,1,,,,,,,,
0.087765724,3,1,,,,,,,,
0.085806564,3,1,,,,,,,,
0.086744425,3,1,,,,,,,,
0.099010042,3,1,,,,,,,,
0.071622879,3,1,,,,,,,,
0.079423043,3,1,,,,,,,,
0.092344139,3,1,,,,,,,,
0.061063628,3,1,,,,,,,,
0.115696528,3,1,,,,,,,,
0.142140024,3,1,,,,,,,,
0.076132451,3,1,,,,,,,,
0.077337773,3,1,,,,,,,,
0.147694059,3,1,,,,,,,,
0.066399818,3,1,,,,,,,,
0.083498732,3,1,,,,,,,,
0.08671032,3,1,,,,,,,,
0.058222652,3,1,,,,,,,,
0.063312119,3,1,,,,,,,,
0.083615626,3,1,,,,,,,,
0.054076215,3,1,,,,,,,,
0.105383317,3,1,,,,,,,,
0.087376995,3,1,,,,,,,,
0.130378457,3,1,,,,,,,,
0.087784341,3,1,,,,,,,,
0.077210682,3,1,,,,,,,,
0.104688734,3,1,,,,,,,,
0.11531451,3,1,,,,,,,,
0.145354082,3,1,,,,,,,,
0.06917244,3,1,,,,,,,,
0.09646813,3,1,,,,,,,,
0.16839373,3,1,,,,,,,,
0.147773006,3,1,,,,,,,,
0.080154114,3,1,,,,,,,,
0.11787437,3,1,,,,,,,,
0.078434485,3,1,,,,,,,,
0.260388889,3,1,,,,,,,,
0.117548147,3,1,,,,,,,,
0.103330988,3,1,,,,,,,,
0.121688945,3,1,,,,,,,,
0.129466955,3,1,,,,,,,,
0.130097174,3,1,,,,,,,,
0.095549907,3,1,,,,,,,,
0.091099617,3,1,,,,,,,,
0.165595513,3,1,,,,,,,,
0.084031213,3,1,,,,,,,,
0.095020742,3,1,,,,,,,,
0.221365094,3,1,,,,,,,,
0.113098468,3,1,,,,,,,,
0.082599845,3,1,,,,,,,,
0.091719833,3,1,,,,,,,,
0.105914653,3,1,,,,,,,,
0.162056408,3,1,,,,,,,,
0.075906295,3,1,,,,,,,,
0.164347319,3,1,,,,,,,,
0.088052002,3,1,,,,,,,,
0.116737722,3,1,,,,,,,,
0.063509404,3,1,,,,,,,,
0.089360686,3,1,,,,,,,,
0.10064819,3,1,,,,,,,,
0.099027652,3,1,,,,,,,,
0.082439357,3,1,,,,,,,,
0.099260148,3,1,,,,,,,,
0.154074592,3,1,,,,,,,,
0.078547835,3,1,,,,,,,,
0.090391083,3,1,,,,,,,,
0.079222529,3,1,,,,,,,,
0.088690571,3,1,,,,,,,,
0.069087701,3,1,,,,,,,,
0.077934905,3,1,,,,,,,,
0.172908184,3,1,,,,,,,,
0.076558991,3,1,,,,,,,,
0.091552052,3,1,,,,,,,,
0.089209434,3,1,,,,,,,,
0.121517299,3,1,,,,,,,,
0.172898969,3,1,,,,,,,,
0.082981195,3,1,,,,,,,,
0.139968998,3,1,,,,,,,,
0.082185989,3,1,,,,,,,,
0.07558913,3,1,,,,,,,,
0.082475368,3,1,,,,,,,,
0.065147188,3,1,,,,,,,,
0.075288432,3,1,,,,,,,,
0.076490685,3,1,,,,,,,,
0.114226407,3,1,,,,,,,,
0.111944734,3,1,,,,,,,,
0.094629955,3,1,,,,,,,,
0.085029833,3,1,,,,,,,,
0.107043682,3,1,,,,,,,,
0.097286735,3,1,,,,,,,,
0.101257271,3,1,,,,,,,,
0.066649373,3,1,,,,,,,,
0.099013391,3,1,,,,,,,,
0.080057599,3,1,,,,,,,,
0.073036175,3,1,,,,,,,,
0.127174405,3,1,,,,,,,,
0.131910141,3,1,,,,,,,,
0.096572537,3,1,,,,,,,,
0.167629748,3,1,,,,,,,,
0.150975987,3,1,,,,,,,,
0.093873087,3,1,,,,,,,,
0.091475761,3,1,,,,,,,,
0.112362794,3,1,,,,,,,,
0.086580952,3,1,,,,,,,,
0.069783542,3,1,,,,,,,,
0.096714146,3,1,,,,,,,,
0.22521327,3,1,,,,,,,,
0.124148053,3,1,,,,,,,,
0.082386846,3,1,,,,,,,,
0.061930219,3,1,,,,,,,,
0.132644962,3,1,,,,,,,,
0.071230159,3,1,,,,,,,,
0.081563208,3,1,,,,,,,,
0.07895592,3,1,,,,,,,,
0.134385537,3,1,,,,,,,,
0.088155483,3,1,,,,,,,,
0.094156563,3,1,,,,,,,,
0.081894377,3,1,,,,,,,,
0.077592856,3,1,,,,,,,,
0.062264654,3,1,,,,,,,,
0.394779458,3,1,,,,,,,,
0.178060012,3,1,,,,,,,,
0.146898156,3,1,,,,,,,,
0.104313622,3,1,,,,,,,,
0.07913266,3,1,,,,,,,,
0.079753697,3,1,,,,,,,,
0.075348248,3,1,,,,,,,,
0.097555027,3,1,,,,,,,,
0.077439772,3,1,,,,,,,,
0.090300467,3,1,,,,,,,,
0.149165377,3,1,,,,,,,,
0.084016743,3,1,,,,,,,,
0.070023252,3,1,,,,,,,,
0.079388312,3,1,,,,,,,,
0.07822903,3,1,,,,,,,,
0.155759153,3,1,,,,,,,,
0.11696232,3,1,,,,,,,,
0.082337404,3,1,,,,,,,,
0.086252578,3,1,,,,,,,,
0.12439826,3,1,,,,,,,,
0.136067892,3,1,,,,,,,,
0.077545924,3,1,,,,,,,,
0.089779903,3,1,,,,,,,,
0.089861838,3,1,,,,,,,,
0.119372762,3,1,,,,,,,,
0.1240752,3,1,,,,,,,,
0.106057992,3,1,,,,,,,,
0.083633618,3,1,,,,,,,,
0.088021517,3,1,,,,,,,,
0.093806029,3,1,,,,,,,,
0.145691895,3,1,,,,,,,,
0.086622974,3,1,,,,,,,,
0.063560594,3,1,,,,,,,,
0.108837166,3,1,,,,,,,,
0.105167805,3,1,,,,,,,,
0.138837099,3,1,,,,,,,,
0.093420865,3,1,,,,,,,,
0.062264884,3,1,,,,,,,,
0.100905045,3,1,,,,,,,,
0.147863468,3,1,,,,,,,,
0.100711561,3,1,,,,,,,,
0.082717343,3,1,,,,,,,,
0.080699948,3,1,,,,,,,,
0.133579557,3,1,,,,,,,,
0.0993433,3,1,,,,,,,,
0.21534165,3,1,,,,,,,,
0.08056453,3,1,,,,,,,,
0.12106251,3,1,,,,,,,,
0.102717551,3,1,,,,,,,,
0.117563252,3,1,,,,,,,,
0.097516563,3,1,,,,,,,,
0.079280077,3,1,,,,,,,,
0.079095181,3,1,,,,,,,,
0.087644138,3,1,,,,,,,,
0.076436983,3,1,,,,,,,,
0.081087523,3,1,,,,,,,,
0.089990362,3,1,,,,,,,,
0.09390973,3,1,,,,,,,,
0.103560923,3,1,,,,,,,,
0.10286287,3,1,,,,,,,,
0.067013524,3,1,,,,,,,,
0.187875352,3,1,,,,,,,,
0.07550726,3,1,,,,,,,,
0.067076016,3,1,,,,,,,,
0.086166174,3,1,,,,,,,,
0.101519743,3,1,,,,,,,,
0.092443998,3,1,,,,,,,,
0.134247627,3,1,,,,,,,,
0.169685921,3,1,,,,,,,,
0.099542683,3,1,,,,,,,,
0.118024675,3,1,,,,,,,,
0.154826871,3,1,,,,,,,,
0.131935185,3,1,,,,,,,,
0.097284392,3,1,,,,,,,,
0.091582426,3,1,,,,,,,,
0.108370572,3,1,,,,,,,,
0.103567583,3,1,,,,,,,,
0.12617162,3,1,,,,,,,,
0.068440495,3,1,,,,,,,,
0.11270544,3,1,,,,,,,,
0.12473363,3,1,,,,,,,,
0.092514676,3,1,,,,,,,,
0.121333962,3,1,,,,,,,,
0.103704753,3,1,,,,,,,,
0.087650285,3,1,,,,,,,,
0.064312159,3,1,,,,,,,,
0.078141199,3,1,,,,,,,,
0.070982469,3,1,,,,,,,,
0.095865539,3,1,,,,,,,,
0.07786216,3,1,,,,,,,,
0.167902352,3,1,,,,,,,,
0.062034233,3,1,,,,,,,,
0.077385236,3,1,,,,,,,,
0.098795802,3,1,,,,,,,,
0.112831018,3,1,,,,,,,,
0.07282424,3,1,,,,,,,,
0.069189022,3,1,,,,,,,,
0.057618467,3,1,,,,,,,,
0.10782392,3,1,,,,,,,,
0.071744341,3,1,,,,,,,,
0.070531843,3,1,,,,,,,,
0.125744332,3,1,,,,,,,,
0.061079003,3,1,,,,,,,,
0.059582073,3,1,,,,,,,,
0.062433236,3,1,,,,,,,,
0.063792686,3,1,,,,,,,,
0.083950346,3,1,,,,,,,,
0.284773329,3,1,,,,,,,,
0.138171595,3,1,,,,,,,,
0.095113231,3,1,,,,,,,,
0.14771199,3,1,,,,,,,,
0.109074409,3,1,,,,,,,,
0.107224074,3,1,,,,,,,,
0.098738998,3,1,,,,,,,,
0.075299512,3,1,,,,,,,,
0.098842498,3,1,,,,,,,,
0.129309105,3,1,,,,,,,,
0.087363,3,1,,,,,,,,
0.098750072,3,1,,,,,,,,
0.126829431,3,1,,,,,,,,
0.102093378,3,1,,,,,,,,
0.12637329,3,1,,,,,,,,
0.129794424,3,1,,,,,,,,
0.103457813,3,1,,,,,,,,
0.079669137,3,1,,,,,,,,
0.109648712,3,1,,,,,,,,
0.05786476,3,1,,,,,,,,
0.11697954,3,1,,,,,,,,
0.075083447,3,1,,,,,,,,
0.090726855,3,1,,,,,,,,
0.14213515,3,1,,,,,,,,
0.092773124,3,1,,,,,,,,
0.076277338,3,1,,,,,,,,
0.137173316,3,1,,,,,,,,
0.082194398,3,1,,,,,,,,
0.063656651,3,1,,,,,,,,
0.088415489,3,1,,,,,,,,
0.091507771,3,1,,,,,,,,
0.077545084,3,1,,,,,,,,
0.09504298,3,1,,,,,,,,
0.063767821,3,1,,,,,,,,
0.128973838,3,1,,,,,,,,
0.069231831,3,1,,,,,,,,
0.106187368,3,1,,,,,,,,
0.179458528,3,1,,,,,,,,
0.077064055,3,1,,,,,,,,
0.052495738,3,1,,,,,,,,
0.085161466,3,1,,,,,,,,
0.075675458,3,1,,,,,,,,
0.113786088,3,1,,,,,,,,
0.130902083,3,1,,,,,,,,
0.132224203,3,1,,,,,,,,
0.111527495,3,1,,,,,,,,
0.117891557,3,1,,,,,,,,
0.103676889,3,1,,,,,,,,
0.084072453,3,1,,,,,,,,
0.078275577,3,1,,,,,,,,
0.111146306,3,1,,,,,,,,
0.075151469,3,1,,,,,,,,
0.074427766,3,1,,,,,,,,
0.118648848,3,1,,,,,,,,
0.105008825,3,1,,,,,,,,
0.100859761,3,1,,,,,,,,
0.063570466,3,1,,,,,,,,
0.071857374,3,1,,,,,,,,
0.138865522,3,1,,,,,,,,
0.057715616,3,1,,,,,,,,
0.133181487,3,1,,,,,,,,
0.107844222,3,1,,,,,,,,
0.096257517,3,1,,,,,,,,
0.14912562,3,1,,,,,,,,
0.089451355,3,1,,,,,,,,
0.0616612,3,1,,,,,,,,
0.077898417,3,1,,,,,,,,
0.1359411,3,1,,,,,,,,
0.089565833,3,1,,,,,,,,
0.092551528,3,1,,,,,,,,
0.099964886,3,1,,,,,,,,
0.073585163,3,1,,,,,,,,
0.096843996,3,1,,,,,,,,
0.123743935,3,1,,,,,,,,
0.077587136,3,1,,,,,,,,
0.106505341,3,1,,,,,,,,
0.129626551,3,1,,,,,,,,
0.107735525,3,1,,,,,,,,
0.171405596,3,1,,,,,,,,
0.066437408,3,1,,,,,,,,
0.091383734,3,1,,,,,,,,
0.100108403,3,1,,,,,,,,
0.06312546,3,1,,,,,,,,
0.08121233,3,1,,,,,,,,
0.126097082,3,1,,,,,,,,
0.118577092,3,1,,,,,,,,
0.116747328,3,1,,,,,,,,
0.138549128,3,1,,,,,,,,
0.098270157,3,1,,,,,,,,
0.157112903,3,1,,,,,,,,
0.0784589,3,1,,,,,,,,
0.074457479,3,1,,,,,,,,
0.082303083,3,1,,,,,,,,
0.084310019,3,1,,,,,,,,
0.074428158,3,1,,,,,,,,
0.098999776,3,1,,,,,,,,
0.084670403,3,1,,,,,,,,
0.179827536,3,1,,,,,,,,
0.068363333,3,1,,,,,,,,
0.17648544,3,1,,,,,,,,
0.20111007,3,1,,,,,,,,
0.100179589,3,1,,,,,,,,
0.074600203,3,1,,,,,,,,
0.062341109,3,1,,,,,,,,
0.164885533,3,1,,,,,,,,
0.088522225,3,1,,,,,,,,
0.077344682,3,1,,,,,,,,
0.116621282,3,1,,,,,,,,
0.06234322,3,1,,,,,,,,
0.075931118,3,1,,,,,,,,
0.155726698,3,1,,,,,,,,
0.094057751,3,1,,,,,,,,
0.103722759,3,1,,,,,,,,
0.092043284,3,1,,,,,,,,
0.121831425,3,1,,,,,,,,
0.094314254,3,1,,,,,,,,
0.101252152,3,1,,,,,,,,
0.123840339,3,1,,,,,,,,
